ND_ID	Category_1	Category_2	Category_3	Product_Name	grams_Pro_per_100g	grams_Fat_per_100g	grams_Cho_per_100g	Serving_Size	Date_Obtained	Control_Number	Manufacturer	Store	Package_Amount	Package_unit	Price_per_Package	Price_Per_Unit
ND01614	Sweets	Syrups_and_Toppings	Null	Publix Sugar Free Chocolate Flavored Syrup	3.13	0.00	16.41	2 Tbsp	7/30/2014	41415 00306		PB	524	ml_or_g	2.99	0.0057
ND01606	Sweets	Syrups_and_Toppings	Null	Publix Sugar Free Syrup (80% less calories than regular syrup)	0.00	0.00	18.33	1/4 cup	7/30/2014	41415 00639		PB	710	ml_or_g	2.59	0.0036
ND01607	Sweets	Syrups_and_Toppings	Null	Walden Farms Chocolate Syrup (calorie free)	0.00	0.00	0.00	2 Tbsp	7/30/2014	72457 88066		PB	355	ml_or_g	4.25	0.0120
ND01608	Sweets	Syrups_and_Toppings	Null	Walden Farms Pancake Syrup (calorie free)	0.00	0.00	0.00	1/4 cup	7/30/2014	72457 88066		PB	355	ml_or_g	4.25	0.0120
ND01615	Vegetables	Green	Artichoke	Progresso Imported Artichoke Hearts (can)	0.77	0.00	5.00	3 pieces with liquid	9/19/2014	A8 21:19		PB	396	ml_or_g	3.19	0.0081
ND01616	Vegetables	Green	Artichoke	Vigo Imported Artichoke Hearts Quartered (can)	2.50	0.00	7.50	8 pieces	9/19/2014	AL LB1 L2 362		PB	240	ml_or_g	2.29	0.0095
ND01627	Vegetables	Green	Asparagus	"Asparagus, cooked, boiled, drained"	2.40	0.22	4.11	1/2 cup = 90g	6/16/2014	11012		I	454	ml_or_g	3.49	0.0077
ND01626	Vegetables	Green	Asparagus	"Asparagus, raw"	2.20	0.12	3.88	1 cup = 134g	6/16/2014	11011		I	454	ml_or_g	3.49	0.0077
ND01618	Vegetables	Green	Asparagus	Del Monte Fresh Cut Asparagus Cuts and Tips (canned)	1.61	0.00	3.23	1/2 cup	10/23/2014	Z31 3310LB:4		SW	298	ml_or_g	1.95	0.0065
ND01619	Vegetables	Green	Asparagus	Del Monte Fresh Cut Slender Whole Asparagus Spears (canned)	1.61	0.00	3.23	1/2 cup	9/19/2014			PB	340	ml_or_g	3.19	0.0094
ND01620	Vegetables	Green	Asparagus	Del Monte Harvest Selects Extra Long Asparagus Spears (canned)	1.61	0.00	3.23	1/2 cup	9/19/2014	Z32 3283LB 3		PB	425	ml_or_g	3.19	0.0075
ND01625	Vegetables	Green	Asparagus	Green Giant Cut Asparagus Spears (canned)	1.68	0.00	2.52	1/2 cup	9/19/2014	LC 22:57		PB	297	ml_or_g	2.09	0.0070
ND01622	Vegetables	Green	Asparagus	Green Giant Cut Asparagus Spears 50% Less Sodium (canned)	1.67	0.00	2.50	1/2 cup	9/19/2014	LC 20:4		PB	411	ml_or_g	2.23	0.0054
ND01617	Vegetables	Green	Asparagus	Green Giant Extra Long Asparagus Spears (canned)	1.59	0.00	2.38	5 spears	9/19/2014	LB		PB	425	ml_or_g	2.99	0.0070
ND01621	Vegetables	Green	Asparagus	Le Sueur Tender Green Asparagus Spears (canned)	1.63	0.00	2.44	3 spears	9/19/2014	LC 15:00		PB	538	ml_or_g	4.39	0.0082
ND01623	Vegetables	Green	Asparagus	Winn Dixie Cut Asparagus Spears (canned)	1.67	0.00	2.50	1/2 cup	11/6/2014	HASP08:23402282		WD	411	ml_or_g	1.89	0.0046
ND01624	Vegetables	Green	Asparagus	Winn Dixie Whole Asparagus Spears (canned)	1.67	0.00	2.50	1/2 cup	11/6/2014	LC 03:51		WD	425	ml_or_g	2.89	0.0068
ND01631	Vegetables	Green	Broccoli	Bird's Eye Deluxe Baby Vegetables Baby Broccoli Florets (frozen)	2.20	0.00	6.04	1 1/4 cup	10/16/2014	V1		PB	357	ml_or_g	2.59	0.0073
ND01633	Vegetables	Green	Broccoli	"Broccoli, cooked, boiled, drained, without salt"	2.38	0.41	7.18	1/2 cup chopped = 78g	6/16/2014	11091		I	454	ml_or_g	1.68	0.0037
ND01635	Vegetables	Green	Broccoli	"Broccoli, raw"	2.82	0.37	6.64	1 cup chopped = 91g	6/16/2014	11090		I	454	ml_or_g	1.68	0.0037
ND01632	Vegetables	Green	Broccoli	Great Value Cut Broccoli (frozen)	2.30	0.00	6.32	1 cup	10/12/2014	AM42X32 224		SW	340	ml_or_g	0.98	0.0029
ND01629	Vegetables	Green	Broccoli	Green Giant Steamers Broccoli Spears (frozen)	1.19	0.00	4.76	3 oz (3 spears)	10/16/2014	MX 08:42		PB	255	ml_or_g	1.99	0.0078
ND01634	Vegetables	Green	Broccoli	Green Giant Valley Fresh Steamers Chopped Broccoli (frozen)	2.38	0.00	4.76	1 cup frozen	10/16/2014	MX 19:58 7B		WD	340	ml_or_g	2.19	0.0064
ND01630	Vegetables	Green	Broccoli	Green Giant Valley Fresh Steamers Select Broccoli Florets (frozen)	2.15	0.00	4.30	1 1/4 cup	10/12/2014	MX 04:42 8B		SW	340	ml_or_g	1.98	0.0058
ND01628	Vegetables	Green	Broccoli	Pictsweet Deluxe Baby Broccoli Florets (frozen)	1.18	0.00	7.65	1 cup	6/17/2014	087BKR		PB	680	ml_or_g	3.39	0.0050
ND01636	Vegetables	Green	Brussel_Sprouts	"Brussels sprouts, raw"	3.38	0.30	8.95	1 cup = 88g	6/6/2014	11098		I		ml_or_g	2.99	
ND01637	Vegetables	Green	Brussel_Sprouts	Publix Brussels Sprouts (frozen)	3.53	0.00	9.71	"6 brussels sprouts, 85g"	9/19/2014	P2024 BLR		PB	454	ml_or_g	1.99	0.0044
ND01638	Vegetables	Green	Cabbage	"Cabbage, cooked, boiled, drained, without salt "	1.27	0.06	5.51	1/2 cup shredded = 75g	6/17/2014	11110		I	454	ml_or_g	1.29	0.0028
ND01639	Vegetables	Green	Cabbage	"Cabbage, raw"	1.28	0.10	5.80	1 cup chopped = 89g	6/17/2014	11109		I	454	ml_or_g	1.29	0.0028
ND01640	Vegetables	Green	Cabbage	"Cabbage, red, raw"	1.43	0.16	7.37	1 cup chopped = 89g	6/17/2014	11112		I	454	ml_or_g	1.29	0.0028
ND01641	Vegetables	Green	Celery	"Celery, raw"	0.69	0.17	2.97	1 cup chopped = 101g	6/17/2014	11143		I		ml_or_g	1.78	
ND01642	Vegetables	Green	Chard	"Chard, swiss, raw"	1.80	0.20	3.74	1 cup = 36g	12/3/2014	11147		I		ml_or_g		
ND01643	Vegetables	Green	Collard	"Collards, raw"	3.02	0.61	5.42	1 cup = 36g	6/6/2014	11161		I		ml_or_g	2.99	
ND01644	Vegetables	Green	Cucumber	"Cucumber, peeled, raw"	0.59	0.16	2.16	"1 cup pared, chopped = 133g"	6/17/2014	11206		I	301	ml_or_g	0.75	0.0025
ND01645	Vegetables	Green	Cucumber	"Cucumber, with peel, raw"	0.65	0.11	3.63	1/2 cup slices = 52g	8/28/2014	11205		I	301	ml_or_g	0.75	0.0025
ND01659	Vegetables	Green	Green_Beans	"Beans, snap, green, cooked, boiled, drained, without salt"	1.89	0.28	7.88	1 cup = 125g	6/17/2014	11053		I	454	ml_or_g	2.98	0.0066
ND01658	Vegetables	Green	Green_Beans	"Beans, snap, green, raw"	1.83	0.22	6.97	1 cup = 100 g	6/17/2014	11052		I	454	ml_or_g	2.98	0.0066
ND01646	Vegetables	Green	Green_Beans	Del Monte Cut Green Beans - no salt added (canned)	0.83	0.00	3.31	1/2 cup	9/19/2014	7NS 420216 3 01:40		PB	411	ml_or_g	1.49	0.0036
ND01647	Vegetables	Green	Green_Beans	Del Monte Cut Italian Beans (canned)	0.83	0.00	2.48	1/3 cup (drained)	11/21/2014	88T319216516:35		PB	411	ml_or_g	1.69	0.0041
ND01648	Vegetables	Green	Green_Beans	Del Monte French Style Green Beans - no salt added (canned)	0.83	0.00	2.48	1/2 cup	9/19/2014	6NS 321707 H 14:11		PB	411	ml_or_g	1.49	0.0036
ND01649	Vegetables	Green	Green_Beans	Del Monte French Style Green Beans (canned)	0.83	0.00	2.48	1/2 cup	9/19/2014	6FT 419407 G 17:51		PB	411	ml_or_g	1.49	0.0036
ND01650	Vegetables	Green	Green_Beans	Del Monte Fresh Cut - Cut Green Beans (canned)	0.83	0.00	2.48	1/2 cup	9/19/2014	7AT 322816 4 03:55		PB	411	ml_or_g	1.49	0.0036
ND01651	Vegetables	Green	Green_Beans	Del Monte Whole Green Beans (canned)	0.83	0.00	2.48	1/2 cup 	9/19/2014	5AT 320107 F1 08:49		PB	411	ml_or_g	1.69	0.0041
ND01656	Vegetables	Green	Green_Beans	Great Value Cut Green Beans (frozen)	1.23	0.00	8.02	2/3 cup (81g)	10/21/2014	SBCO023-4234		SW	340	ml_or_g	0.98	0.0029
ND01652	Vegetables	Green	Green_Beans	Green Giant Cut Green Beans (canned)	0.83	0.00	3.33	1/2 cup	9/19/2014	14SEP2016AP		PB	411	ml_or_g	1.39	0.0034
ND01653	Vegetables	Green	Green_Beans	Green Giant Kitchen Sliced Green Beans (canned)	0.83	0.00	3.33	1/2 cup	9/19/2014	100CT2016AP		PB	411	ml_or_g	1.39	0.0034
ND01657	Vegetables	Green	Green_Beans	Publix Cut Green Beans (frozen bag)	1.23	0.00	8.02	2/3 cup	11/6/2014	K42164		PB	907	ml_or_g	3.19	0.0035
ND01654	Vegetables	Green	Green_Beans	Publix Original Cut Green Beans (canned)	0.83	0.00	3.33	1/2 cup	9/19/2014	G4EG112I 2051		PB	411	ml_or_g	0.75	0.0018
ND01655	Vegetables	Green	Green_Beans	Winn Dixie Cut Green Beans (canned)	0.83	0.00	3.33	1/2 cup	11/6/2014	H4AU272E 17:30 3310 		WD	411	ml_or_g	1.00	0.0024
ND01661	Vegetables	Green	Kale	"Kale, raw"	4.28	0.93	8.75	1 cup loosely packed = 16 g	10/12/2014	11233		I	340	ml_or_g	1.18	0.0035
ND01660	Vegetables	Green	Kale	PictSweet Deluxe Baby Leaf Kale (frozen)	2.35	0.00	5.00	2/3 cup	10/16/2014	7056088226		WD	680	ml_or_g	4.49	0.0066
ND01664	Vegetables	Green	lettuce	"Lettuce, butterhead (includes boston and bibb types), raw"	1.35	0.22	2.23	"1 cup, shredded or chopped = 55g"	6/17/2014	11250		I	163	ml_or_g	1.99	0.0122
ND01663	Vegetables	Green	lettuce	"Lettuce, cos or romaine, raw"	1.23	0.30	3.29	1 cup shredded = 47g	6/17/2014	11251		I	626	ml_or_g	1.99	0.0032
ND01662	Vegetables	Green	lettuce	"Lettuce, iceberg (includes crisphead types), raw"	0.90	0.14	2.97	1 cup shredded = 72g	6/17/2014	11252		I	539	ml_or_g	1.99	0.0037
ND01666	Vegetables	Green	Lima_Beans	Del Monte Green Lima Beans (canned)	4.76	0.00	15.08	1/2 cup	9/19/2014	RRT 326512 6 12:58		PB	432	ml_or_g	1.69	0.0039
ND01667	Vegetables	Green	Lima_Beans	Green Giant Baby Lima Beans (no sauce) (frozen box)	6.76	0.00	20.27	"1/2 cup prepared, 74g frozen"	9/19/2014	260CT2015 BV 0730 P		PB	255	ml_or_g	1.99	0.0078
ND01668	Vegetables	Green	Lima_Beans	Publix Baby Lima Beans (frozen)	7.23	0.00	25.90	1/2 cup	9/19/2014	T17443 10:13 B		PB	465	ml_or_g	1.99	0.0043
ND01665	Vegetables	Green	Lima_Beans	Publix Small Green Lima Beans (canned)	3.20	0.40	13.90	1/2 cup	9/19/2014	13EC272C 21:09 3409 LIMAS		PB	425	ml_or_g	1.23	0.0029
ND01669	Vegetables	Green	Mustard_Greens	"Mustard greens, raw"	2.86	0.42	4.67	1 cup chopped = 56g	10/16/2014	11270		I	1	bunch	3.69	3.6900
